Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
23312,ID-2014-64830,2014-02-18,2014-02-21,First Class,CR-12625,Corey Roper,Home Office,Surabaya,Jawa Timur,Indonesia,APAC,Southeast Asia,TEC-CO-10001775,Technology,Copiers,"Sharp Wireless Fax, Laser",1324.0224,4,0.07,512.4624,5.97,Medium
20980,IN-2014-24405,2014-02-13,2014-02-18,Standard Class,PG-18895,Paul Gonzalez,Consumer,Jember,Jawa Timur,Indonesia,APAC,Southeast Asia,OFF-BI-10003142,Office Supplies,Binders,"Acco Binder Covers, Clear",53.03699999999999,5,0.17,-10.863,5.95,High
28637,IN-2012-21871,2012-01-19,2012-01-19,Same Day,LO-17170,Lori Olson,Corporate,Kendari,Sulawesi Tenggara,Indonesia,APAC,Southeast Asia,OFF-ST-10003017,Office Supplies,Storage,"Tenex Box, Industrial",42.280199999999994,3,0.17,-1.0998,5.94,High
29989,ID-2014-41653,2014-12-17,2014-12-24,Standard Class,TG-21310,Toby Gnade,Consumer,Jakarta,Jakarta,Indonesia,APAC,Southeast Asia,OFF-SU-10000789,Office Supplies,Supplies,"Kleencut Box Cutter, Serrated",49.846500000000006,3,0.47000000000000003,-10.363500000000009,5.92,Low
26960,IN-2014-50837,2014-11-12,2014-11-19,Standard Class,TS-21085,Thais Sissman,Consumer,Depok,Jawa Barat,Indonesia,APAC,Southeast Asia,FUR-CH-10004580,Furniture,Chairs,"Office Star Bag Chairs, Adjustable",84.57779999999998,2,0.27,4.597800000000003,5.91,Medium
21984,ID-2012-41982,2012-02-23,2012-02-28,Standard Class,BS-11755,Bruce Stewart,Consumer,Surabaya,Jawa Timur,Indonesia,APAC,Southeast Asia,OFF-ST-10000078,Office Supplies,Storage,"Eldon Trays, Single Width",79.67999999999999,2,0.17,-9.6,5.9,Medium
24331,ID-2014-47491,2014-07-10,2014-07-15,Standard Class,SP-20545,Sibella Parks,Corporate,Palembang,Sumatera Selatan,Indonesia,APAC,Southeast Asia,OFF-BI-10001808,Office Supplies,Binders,"Ibico Index Tab, Clear",29.5812,4,0.17,-5.098800000000001,5.88,High
29980,ID-2013-50459,2013-12-14,2013-12-19,Standard Class,VT-21700,Valerie Takahito,Home Office,Jakarta,Jakarta,Indonesia,APAC,Southeast Asia,OFF-SU-10002732,Office Supplies,Supplies,"Acme Box Cutter, High Speed",80.136,4,0.47000000000000003,-24.263999999999996,5.88,Medium
27020,IN-2014-74588,2014-10-20,2014-10-24,Standard Class,OT-18730,Olvera Toch,Consumer,Bandung,Jawa Barat,Indonesia,APAC,Southeast Asia,OFF-ST-10003154,Office Supplies,Storage,"Fellowes Shelving, Industrial",96.81119999999999,2,0.17,-2.3687999999999967,5.87,Medium
22160,ID-2013-56927,2013-09-20,2013-09-25,Second Class,FC-14335,Fred Chung,Corporate,Cirebon,Jawa Barat,Indonesia,APAC,Southeast Asia,OFF-EN-10003413,Office Supplies,Envelopes,"Jiffy Interoffice Envelope, with clear poly window",79.46820000000001,3,0.47000000000000003,-27.001800000000017,5.84,Medium
30239,ID-2012-23936,2012-08-13,2012-08-17,Standard Class,JM-16195,Justin MacKendrick,Consumer,Surabaya,Jawa Timur,Indonesia,APAC,Southeast Asia,TEC-AC-10000354,Technology,Accessories,"Belkin Numeric Keypad, USB",117.78720000000001,4,0.47000000000000003,-104.45280000000001,5.84,High
21897,ID-2012-71858,2012-02-01,2012-02-07,Standard Class,CP-12085,Cathy Prescott,Corporate,Jakarta,Jakarta,Indonesia,APAC,Southeast Asia,FUR-CH-10004576,Furniture,Chairs,"Hon Bag Chairs, Adjustable",69.5544,2,0.27,-2.865600000000004,5.83,Medium
28343,IN-2011-44761,2011-10-20,2011-10-24,Standard Class,EM-14140,Eugene Moren,Home Office,Malang,Jawa Timur,Indonesia,APAC,Southeast Asia,FUR-FU-10003235,Furniture,Furnishings,"Eldon Frame, Durable",82.69440000000002,1,0.27,-18.135600000000004,5.79,Medium
26459,ID-2013-19792,2013-06-12,2013-06-16,Second Class,CG-12520,Claire Gute,Consumer,Bandung,Jawa Barat,Indonesia,APAC,Southeast Asia,OFF-LA-10002139,Office Supplies,Labels,"Novimex Color Coded Labels, Alphabetical",45.4104,7,0.47000000000000003,-24.939600000000006,5.75,High
29874,ID-2014-26008,2014-11-28,2014-12-03,Standard Class,ML-17410,Maris LaWare,Consumer,Jakarta,Jakarta,Indonesia,APAC,Southeast Asia,TEC-PH-10004281,Technology,Phones,"Samsung Audio Dock, Cordless",422.5032,3,0.17,132.34320000000002,5.74,Medium
22606,ID-2013-19666,2013-07-11,2013-07-17,Standard Class,SV-20785,Stewart Visinsky,Consumer,Jakarta,Jakarta,Indonesia,APAC,Southeast Asia,OFF-SU-10000914,Office Supplies,Supplies,"Kleencut Scissors, Serrated",70.45290000000001,7,0.47000000000000003,-36.01710000000001,5.73,Medium
26789,ID-2014-76324,2014-12-25,2014-12-27,First Class,JF-15190,Jamie Frazer,Consumer,Jakarta,Jakarta,Indonesia,APAC,Southeast Asia,OFF-EN-10001029,Office Supplies,Envelopes,"Cameo Business Envelopes, Recycled",92.29950000000001,9,0.47000000000000003,-80.2305,5.71,Medium
26386,ID-2012-49843,2012-09-15,2012-09-15,Same Day,MC-17845,Michael Chen,Consumer,Depok,Yogyakarta,Indonesia,APAC,Southeast Asia,OFF-SU-10000932,Office Supplies,Supplies,"Elite Shears, Steel",49.1946,2,0.47000000000000003,-39.9654,5.68,High
28635,IN-2012-21871,2012-01-19,2012-01-19,Same Day,LO-17170,Lori Olson,Corporate,Kendari,Sulawesi Tenggara,Indonesia,APAC,Southeast Asia,FUR-CH-10000351,Furniture,Chairs,"Novimex Chairmat, Set of Two",42.7707,1,0.27,5.840699999999998,5.68,High
29127,ID-2011-78102,2011-01-27,2011-02-02,Standard Class,DB-13360,Dennis Bolton,Home Office,Samarinda,Kalimantan Timur,Indonesia,APAC,Southeast Asia,OFF-EN-10004144,Office Supplies,Envelopes,"Cameo Clasp Envelope, Security-Tint",82.0599,13,0.47000000000000003,-17.390100000000018,5.67,Medium
23313,ID-2014-64830,2014-02-18,2014-02-21,First Class,CR-12625,Corey Roper,Home Office,Surabaya,Jawa Timur,Indonesia,APAC,Southeast Asia,OFF-SU-10000062,Office Supplies,Supplies,"Stiletto Scissors, High Speed",25.026600000000002,2,0.47000000000000003,-21.293400000000002,5.65,Medium
27507,ID-2013-15935,2013-10-29,2013-11-02,Standard Class,KH-16360,Katherine Hughes,Consumer,Depok,Jawa Barat,Indonesia,APAC,Southeast Asia,OFF-BI-10001200,Office Supplies,Binders,"Avery Binder, Durable",59.75999999999999,5,0.17,-7.29,5.65,High
21618,IN-2011-30824,2011-06-01,2011-06-03,First Class,AB-10060,Adam Bellavance,Home Office,Denpasar,Bali,Indonesia,APAC,Southeast Asia,FUR-CH-10001204,Furniture,Chairs,"Harbour Creations Steel Folding Chair, Red",214.37910000000005,3,0.27,35.189099999999996,5.64,Medium
29572,ID-2011-75022,2011-10-19,2011-10-24,Standard Class,RW-19690,Robert Waldorf,Consumer,Jakarta,Jakarta,Indonesia,APAC,Southeast Asia,FUR-FU-10004730,Furniture,Furnishings,"Rubbermaid Light Bulb, Erganomic",63.728999999999985,5,0.27,-21.020999999999997,5.6,Medium
30278,ID-2014-18147,2014-06-11,2014-06-13,First Class,JF-15190,Jamie Frazer,Consumer,Surabaya,Jawa Timur,Indonesia,APAC,Southeast Asia,TEC-AC-10003408,Technology,Accessories,"Enermax Keyboard, Programmable",90.05760000000001,2,0.47000000000000003,-28.92240000000001,5.57,High
27576,ID-2014-50844,2014-10-25,2014-10-29,Standard Class,ST-20530,Shui Tom,Consumer,Jakarta,Jakarta,Indonesia,APAC,Southeast Asia,FUR-CH-10001871,Furniture,Chairs,"Harbour Creations Steel Folding Chair, Set of Two",73.10220000000001,1,0.27,-21.037800000000004,5.55,Medium
23899,ID-2013-79201,2013-08-24,2013-08-29,Second Class,CS-12130,Chad Sievert,Consumer,Binjai,Sumatera Utara,Indonesia,APAC,Southeast Asia,OFF-PA-10002618,Office Supplies,Paper,"Eaton Memo Slips, Multicolor",40.1475,5,0.47000000000000003,-12.2025,5.53,Medium
28636,IN-2012-21871,2012-01-19,2012-01-19,Same Day,LO-17170,Lori Olson,Corporate,Kendari,Sulawesi Tenggara,Indonesia,APAC,Southeast Asia,OFF-PA-10004326,Office Supplies,Paper,"Enermax Parchment Paper, Multicolor",26.711999999999996,3,0.47000000000000003,-17.657999999999994,5.51,High
29008,ID-2014-57081,2014-06-30,2014-07-06,Standard Class,BD-11725,Bruce Degenhardt,Consumer,Surabaya,Jawa Timur,Indonesia,APAC,Southeast Asia,OFF-ST-10001214,Office Supplies,Storage,"Smead Box, Industrial",28.012500000000003,3,0.17,10.732499999999998,5.5,Low
21172,ID-2013-12309,2013-07-29,2013-08-03,Standard Class,CS-12175,Charles Sheldon,Corporate,Palembang,Sumatera Selatan,Indonesia,APAC,Southeast Asia,TEC-AC-10001907,Technology,Accessories,"SanDisk Flash Drive, Bluetooth",83.8248,4,0.47000000000000003,-3.175200000000004,5.45,Medium
22806,IN-2014-78151,2014-12-11,2014-12-16,Standard Class,NH-18610,Nicole Hansen,Corporate,Jakarta,Jakarta,Indonesia,APAC,Southeast Asia,OFF-ST-10003017,Office Supplies,Storage,"Tenex Box, Industrial",84.56039999999999,6,0.17,-2.1996,5.45,Medium
23243,ID-2014-26827,2014-10-03,2014-10-07,Standard Class,DM-13015,Darrin Martin,Consumer,Bekasi,Jawa Barat,Indonesia,APAC,Southeast Asia,FUR-CH-10003354,Furniture,Chairs,"Novimex Bag Chairs, Black",127.1076,4,0.27,-45.33240000000001,5.45,Medium
24258,ID-2011-28395,2011-03-30,2011-04-05,Standard Class,BF-11080,Bart Folk,Consumer,Jakarta,Jakarta,Indonesia,APAC,Southeast Asia,OFF-SU-10004236,Office Supplies,Supplies,"Stiletto Letter Opener, Steel",66.46200000000002,5,0.47000000000000003,-17.688000000000017,5.43,Medium
24576,IN-2014-74476,2014-08-16,2014-08-21,Second Class,KL-16555,Kelly Lampkin,Corporate,Yogyakarta,Yogyakarta,Indonesia,APAC,Southeast Asia,OFF-ST-10004703,Office Supplies,Storage,"Tenex Folders, Single Width",57.8925,3,0.17,2.092500000000001,5.39,Medium
24786,ID-2012-12869,2012-11-28,2012-12-03,Standard Class,ML-17755,Max Ludwig,Home Office,Surabaya,Jawa Timur,Indonesia,APAC,Southeast Asia,TEC-AC-10002172,Technology,Accessories,"Memorex Keyboard, Programmable",154.4208,4,0.47000000000000003,-96.25920000000002,5.36,Medium
26511,ID-2013-24643,2013-05-03,2013-05-07,Standard Class,PR-18880,Patrick Ryan,Consumer,Surabaya,Jawa Timur,Indonesia,APAC,Southeast Asia,OFF-SU-10002909,Office Supplies,Supplies,"Fiskars Ruler, Easy Grip",59.54549999999999,7,0.47000000000000003,-43.98449999999999,5.35,High
23888,ID-2013-59566,2013-10-10,2013-10-15,Standard Class,SC-20800,Stuart Calhoun,Consumer,Bandung,Jawa Barat,Indonesia,APAC,Southeast Asia,OFF-SU-10003629,Office Supplies,Supplies,"Fiskars Letter Opener, High Speed",72.4245,5,0.47000000000000003,-10.975500000000004,5.34,Medium
21628,ID-2014-32119,2014-09-11,2014-09-15,Standard Class,Dl-13600,Dorris liebe,Corporate,Surabaya,Jawa Timur,Indonesia,APAC,Southeast Asia,OFF-SU-10000496,Office Supplies,Supplies,"Fiskars Scissors, Steel",83.69760000000001,7,0.47000000000000003,-20.67240000000001,5.3,Medium
26918,ID-2014-55226,2014-06-23,2014-06-29,Standard Class,ML-18265,Muhammed Lee,Consumer,Bandung,Jawa Barat,Indonesia,APAC,Southeast Asia,FUR-FU-10001343,Furniture,Furnishings,"Eldon Stacking Tray, Erganomic",87.95040000000002,4,0.27,-7.329600000000006,5.3,Medium
26895,ID-2014-51803,2014-05-31,2014-06-02,First Class,AB-10060,Adam Bellavance,Home Office,Jakarta,Jakarta,Indonesia,APAC,Southeast Asia,OFF-FA-10004659,Office Supplies,Fasteners,"Stockwell Thumb Tacks, 12 Pack",27.475200000000005,4,0.47000000000000003,-7.804800000000004,5.28,High
21881,ID-2011-20436,2011-08-31,2011-09-04,Second Class,PC-19000,Pauline Chand,Home Office,Jakarta,Jakarta,Indonesia,APAC,Southeast Asia,OFF-PA-10004815,Office Supplies,Paper,"Xerox Note Cards, Premium",27.952199999999998,2,0.47000000000000003,-9.007800000000001,5.25,High
27738,ID-2012-17538,2012-11-16,2012-11-20,Standard Class,DO-13645,Doug O'Connell,Consumer,Banjarmasin,Kalimantan Selatan,Indonesia,APAC,Southeast Asia,OFF-BI-10003779,Office Supplies,Binders,"Cardinal 3-Hole Punch, Durable",50.297999999999995,2,0.17,13.938000000000002,5.25,High
25264,ID-2012-36977,2012-06-13,2012-06-18,Standard Class,RE-19450,Richard Eichhorn,Consumer,Jakarta,Jakarta,Indonesia,APAC,Southeast Asia,OFF-BI-10001266,Office Supplies,Binders,"Acco 3-Hole Punch, Economy",74.9988,3,0.17,-1.8612000000000037,5.23,Medium
28630,ID-2012-70052,2012-01-25,2012-01-27,Second Class,FM-14380,Fred McMath,Consumer,Samarinda,Kalimantan Timur,Indonesia,APAC,Southeast Asia,OFF-AR-10002389,Office Supplies,Art,"Binney & Smith Pens, Fluorescent",28.908,3,0.27,-4.032000000000003,5.2,High
29441,ID-2011-22172,2011-06-29,2011-07-01,First Class,FP-14320,Frank Preis,Consumer,Kupang,Nusa Tenggara Timur,Indonesia,APAC,Southeast Asia,FUR-CH-10000825,Furniture,Chairs,"SAFCO Chairmat, Red",87.33720000000001,2,0.27,14.317199999999993,5.2,Medium
21913,IN-2011-50361,2011-07-27,2011-07-31,Standard Class,MC-17845,Michael Chen,Consumer,Jakarta,Jakarta,Indonesia,APAC,Southeast Asia,OFF-AR-10000054,Office Supplies,Art,"Sanford Pencil Sharpener, Water Color",57.15899999999999,3,0.27,7.0290000000000035,5.16,Medium
22296,IN-2011-22830,2011-07-28,2011-07-30,First Class,BM-11785,Bryan Mills,Consumer,Probolinggo,Jawa Timur,Indonesia,APAC,Southeast Asia,OFF-SU-10001382,Office Supplies,Supplies,"Acme Trimmer, Serrated",43.756800000000005,2,0.47000000000000003,-17.383200000000006,5.14,Medium
21054,IN-2014-51194,2014-06-13,2014-06-18,Standard Class,BP-11155,Becky Pak,Consumer,Jakarta,Jakarta,Indonesia,APAC,Southeast Asia,OFF-BI-10002919,Office Supplies,Binders,"Acco Binder Covers, Durable",61.502999999999986,5,0.17,5.102999999999998,5.13,Medium
23087,ID-2013-19309,2013-08-23,2013-08-30,Standard Class,MZ-17515,Mary Zewe,Corporate,Surabaya,Jawa Timur,Indonesia,APAC,Southeast Asia,OFF-BI-10001028,Office Supplies,Binders,"Ibico 3-Hole Punch, Clear",74.47590000000001,3,0.17,12.555899999999998,5.13,Medium
28916,IN-2013-37215,2013-07-16,2013-07-21,Standard Class,GH-14485,Gene Hale,Corporate,Denpasar,Bali,Indonesia,APAC,Southeast Asia,OFF-LA-10003141,Office Supplies,Labels,"Hon Shipping Labels, Laser Printer Compatible",48.208800000000004,8,0.47000000000000003,2.608799999999995,5.1,Medium
28482,ID-2014-25077,2014-09-26,2014-10-02,Standard Class,KD-16270,Karen Daniels,Consumer,Depok,Yogyakarta,Indonesia,APAC,Southeast Asia,OFF-LA-10004919,Office Supplies,Labels,"Smead Color Coded Labels, Alphabetical",75.03210000000001,11,0.47000000000000003,-26.937900000000013,5.07,Medium
29007,ID-2014-57081,2014-06-30,2014-07-06,Standard Class,BD-11725,Bruce Degenhardt,Consumer,Surabaya,Jawa Timur,Indonesia,APAC,Southeast Asia,OFF-FA-10002011,Office Supplies,Fasteners,"OIC Push Pins, Bulk Pack",55.316100000000006,7,0.47000000000000003,-29.313900000000007,5.07,Low
21749,ID-2011-43480,2011-11-22,2011-11-24,First Class,MS-17980,Michael Stewart,Corporate,Bekasi,Jawa Barat,Indonesia,APAC,Southeast Asia,OFF-AR-10001336,Office Supplies,Art,"Binney & Smith Pens, Blue",17.4324,2,0.27,-2.1876000000000015,5.05,High
24915,ID-2012-21248,2012-04-28,2012-04-28,Same Day,AS-10225,Alan Schoenberger,Corporate,Surabaya,Jawa Timur,Indonesia,APAC,Southeast Asia,OFF-ST-10001707,Office Supplies,Storage,"Smead Shelving, Single Width",40.6368,1,0.17,-6.3732,5.05,Medium
23086,ID-2013-19309,2013-08-23,2013-08-30,Standard Class,MZ-17515,Mary Zewe,Corporate,Surabaya,Jawa Timur,Indonesia,APAC,Southeast Asia,OFF-SU-10004919,Office Supplies,Supplies,"Acme Letter Opener, High Speed",112.07910000000001,7,0.47000000000000003,-48.7809,5.04,Medium
24909,IN-2014-23663,2014-02-07,2014-02-11,Standard Class,BT-11485,Brad Thomas,Home Office,Yogyakarta,Yogyakarta,Indonesia,APAC,Southeast Asia,OFF-ST-10004228,Office Supplies,Storage,"Tenex Shelving, Industrial",228.831,5,0.17,38.48099999999999,5.03,Medium
25126,ID-2013-16110,2013-11-30,2013-12-02,Second Class,TB-21250,Tim Brockman,Consumer,Jambi,Jambi,Indonesia,APAC,Southeast Asia,OFF-LA-10002020,Office Supplies,Labels,"Novimex Color Coded Labels, 5000 Label Set",13.5786,2,0.47000000000000003,-6.1613999999999995,5.02,Critical
27470,ID-2014-56339,2014-11-17,2014-11-24,Standard Class,AP-10720,Anne Pryor,Home Office,Jakarta,Jakarta,Indonesia,APAC,Southeast Asia,OFF-SU-10001686,Office Supplies,Supplies,"Kleencut Trimmer, Easy Grip",45.633,2,0.47000000000000003,-24.987,5.0,Low
20620,IN-2014-54211,2014-01-16,2014-01-20,Standard Class,KB-16315,Karl Braun,Consumer,Bekasi,Jawa Barat,Indonesia,APAC,Southeast Asia,OFF-BI-10004869,Office Supplies,Binders,"Avery 3-Hole Punch, Recycled",93.7236,4,0.17,34.92359999999999,4.99,Medium
29531,IN-2013-16712,2013-10-22,2013-10-24,Second Class,JL-15175,James Lanier,Home Office,Kendari,Sulawesi Tenggara,Indonesia,APAC,Southeast Asia,OFF-FA-10001309,Office Supplies,Fasteners,"Stockwell Thumb Tacks, 12 Pack",33.3105,5,0.47000000000000003,-17.689499999999995,4.97,High
23124,ID-2011-74539,2011-08-12,2011-08-18,Standard Class,TB-21175,Thomas Boland,Corporate,Kendari,Sulawesi Tenggara,Indonesia,APAC,Southeast Asia,TEC-AC-10003776,Technology,Accessories,"Belkin Flash Drive, Programmable",69.0696,3,0.47000000000000003,-39.1104,4.94,Low
23900,ID-2013-79201,2013-08-24,2013-08-29,Second Class,CS-12130,Chad Sievert,Consumer,Binjai,Sumatera Utara,Indonesia,APAC,Southeast Asia,OFF-FA-10004659,Office Supplies,Fasteners,"Stockwell Thumb Tacks, 12 Pack",27.475200000000005,4,0.47000000000000003,-7.804800000000004,4.93,Medium
24246,ID-2014-20576,2014-05-02,2014-05-08,Standard Class,JB-16000,Joy Bell-,Consumer,Bogor,Jawa Barat,Indonesia,APAC,Southeast Asia,TEC-AC-10004848,Technology,Accessories,"SanDisk Memory Card, Erganomic",58.416599999999995,1,0.47000000000000003,-41.9034,4.93,Medium
23174,IN-2012-30943,2012-08-03,2012-08-08,Standard Class,KH-16330,Katharine Harms,Corporate,Yogyakarta,Yogyakarta,Indonesia,APAC,Southeast Asia,OFF-PA-10004335,Office Supplies,Paper,"Green Bar Computer Printout Paper, Recycled",47.17530000000001,3,0.47000000000000003,-16.99470000000001,4.92,High
28479,IN-2012-39336,2012-12-07,2012-12-10,Second Class,AG-10765,Anthony Garverick,Home Office,Malang,Jawa Timur,Indonesia,APAC,Southeast Asia,OFF-AR-10000091,Office Supplies,Art,"BIC Markers, Fluorescent",60.641099999999994,3,0.27,-7.4889000000000046,4.9,High
24780,IN-2014-41345,2014-11-13,2014-11-18,Standard Class,DV-13045,Darrin Van Huff,Corporate,Pekanbaru,Riau,Indonesia,APAC,Southeast Asia,OFF-FA-10003745,Office Supplies,Fasteners,"Accos Rubber Bands, Metal",62.32800000000001,7,0.47000000000000003,-17.682000000000002,4.87,Medium
22775,ID-2011-42164,2011-01-28,2011-01-31,First Class,MP-17965,Michael Paige,Corporate,Semarang,Jawa Tengah,Indonesia,APAC,Southeast Asia,OFF-SU-10000375,Office Supplies,Supplies,"Kleencut Box Cutter, Steel",90.23249999999999,5,0.47000000000000003,-51.2175,4.86,Medium
20600,ID-2013-70122,2013-06-11,2013-06-15,Standard Class,AD-10180,Alan Dominguez,Home Office,Jakarta,Jakarta,Indonesia,APAC,Southeast Asia,OFF-SU-10000885,Office Supplies,Supplies,"Elite Box Cutter, Steel",36.3474,2,0.47000000000000003,-30.912599999999998,4.85,High
26649,IN-2014-23894,2014-04-02,2014-04-05,Second Class,LP-17095,Liz Preis,Consumer,Jakarta,Jakarta,Indonesia,APAC,Southeast Asia,OFF-FA-10000746,Office Supplies,Fasteners,"Advantus Thumb Tacks, 12 Pack",27.6024,4,0.47000000000000003,-20.8776,4.83,Critical
29650,IN-2012-37054,2012-02-15,2012-02-18,First Class,PK-18910,Paul Knutson,Home Office,Medan,Sumatera Utara,Indonesia,APAC,Southeast Asia,OFF-BI-10000871,Office Supplies,Binders,"Wilson Jones Binder Covers, Recycled",28.759499999999996,3,0.17,4.819499999999999,4.83,Medium
23433,ID-2011-16915,2011-10-20,2011-10-24,Standard Class,BW-11065,Barry Weirich,Consumer,Semarang,Jawa Tengah,Indonesia,APAC,Southeast Asia,OFF-SU-10003522,Office Supplies,Supplies,"Elite Box Cutter, Serrated",50.2281,3,0.47000000000000003,-2.8718999999999966,4.82,High
26662,ID-2011-39721,2011-05-12,2011-05-17,Standard Class,PB-19210,Phillip Breyer,Corporate,Medan,Sumatera Utara,Indonesia,APAC,Southeast Asia,OFF-EN-10004744,Office Supplies,Envelopes,"GlobeWeis Mailers, with clear poly window",89.2308,4,0.47000000000000003,-45.5292,4.8,Medium
27545,ID-2014-53623,2014-06-04,2014-06-08,Standard Class,DS-13180,David Smith,Corporate,Kediri,Jawa Timur,Indonesia,APAC,Southeast Asia,OFF-PA-10001006,Office Supplies,Paper,"Eaton Message Books, Recycled",65.1582,6,0.47000000000000003,-6.3018,4.78,Medium
23038,IN-2013-38475,2013-07-04,2013-07-04,Same Day,EH-14185,Evan Henry,Consumer,Medan,Sumatera Utara,Indonesia,APAC,Southeast Asia,OFF-AR-10001278,Office Supplies,Art,"Binney & Smith Pens, Water Color",22.075200000000002,2,0.27,3.8951999999999973,4.77,High
20751,IN-2013-24202,2013-09-25,2013-09-30,Standard Class,NB-18655,Nona Balk,Corporate,Bandung,Jawa Barat,Indonesia,APAC,Southeast Asia,OFF-BI-10004700,Office Supplies,Binders,"Cardinal Binder, Durable",50.895599999999995,4,0.17,7.335599999999998,4.76,Medium
22248,ID-2011-70787,2011-12-08,2011-12-14,Standard Class,GB-14575,Giulietta Baptist,Consumer,Kupang,Nusa Tenggara Timur,Indonesia,APAC,Southeast Asia,OFF-SU-10001686,Office Supplies,Supplies,"Kleencut Trimmer, Easy Grip",114.08250000000001,5,0.47000000000000003,-62.46749999999999,4.75,Medium
24681,IN-2012-66384,2012-06-26,2012-06-29,First Class,JD-15895,Jonathan Doherty,Corporate,Jember,Jawa Timur,Indonesia,APAC,Southeast Asia,FUR-FU-10001507,Furniture,Furnishings,"Rubbermaid Light Bulb, Duo Pack",68.985,5,0.27,3.7349999999999994,4.74,High
23889,ID-2013-59566,2013-10-10,2013-10-15,Standard Class,SC-20800,Stuart Calhoun,Consumer,Bandung,Jawa Barat,Indonesia,APAC,Southeast Asia,OFF-EN-10000454,Office Supplies,Envelopes,"GlobeWeis Business Envelopes, Set of 50",64.3314,7,0.47000000000000003,-57.04860000000001,4.72,Medium
23982,ID-2014-17475,2014-03-17,2014-03-22,Second Class,DH-13075,Dave Hallsten,Corporate,Depok,Yogyakarta,Indonesia,APAC,Southeast Asia,OFF-EN-10002258,Office Supplies,Envelopes,"Jiffy Mailers, with clear poly window",43.1526,2,0.47000000000000003,-6.5274,4.72,Medium
20512,IN-2013-18021,2013-09-18,2013-09-24,Standard Class,BT-11680,Brian Thompson,Consumer,Depok,Yogyakarta,Indonesia,APAC,Southeast Asia,OFF-ST-10002066,Office Supplies,Storage,"Smead File Cart, Blue",105.8001,1,0.17,15.290099999999999,4.68,Medium
21754,ID-2011-43480,2011-11-22,2011-11-24,First Class,MS-17980,Michael Stewart,Corporate,Bekasi,Jawa Barat,Indonesia,APAC,Southeast Asia,OFF-EN-10003537,Office Supplies,Envelopes,"GlobeWeis Manila Envelope, Set of 50",29.0334,2,0.47000000000000003,-9.366600000000002,4.66,High
28405,IN-2013-33883,2013-09-12,2013-09-15,Second Class,SD-20485,Shirley Daniels,Home Office,Bandung,Jawa Barat,Indonesia,APAC,Southeast Asia,FUR-CH-10003580,Furniture,Chairs,"Harbour Creations Bag Chairs, Black",43.2087,1,0.27,12.9987,4.66,Medium
25181,ID-2014-68953,2014-12-20,2014-12-24,Standard Class,CS-12130,Chad Sievert,Consumer,Jakarta,Jakarta,Indonesia,APAC,Southeast Asia,OFF-AR-10004656,Office Supplies,Art,"Boston Sketch Pad, Easy-Erase",71.3502,2,0.27,-4.909800000000001,4.62,High
29888,ID-2014-38944,2014-06-18,2014-06-23,Standard Class,RC-19960,Ryan Crowe,Consumer,Bandung,Jawa Barat,Indonesia,APAC,Southeast Asia,OFF-PA-10002771,Office Supplies,Paper,"SanDisk Parchment Paper, Premium",70.8504,8,0.47000000000000003,-26.829599999999992,4.62,Medium
29595,ID-2014-77864,2014-12-10,2014-12-15,Standard Class,JK-15370,Jay Kimmel,Consumer,Depok,Jawa Barat,Indonesia,APAC,Southeast Asia,OFF-PA-10004380,Office Supplies,Paper,"SanDisk Memo Slips, Multicolor",29.2401,3,0.47000000000000003,-19.3599,4.61,High
25836,ID-2013-64011,2013-11-26,2013-12-01,Standard Class,JH-16180,Justin Hirsh,Consumer,Jakarta,Jakarta,Indonesia,APAC,Southeast Asia,OFF-SU-10000723,Office Supplies,Supplies,"Kleencut Shears, Steel",73.4103,3,0.47000000000000003,-38.81970000000001,4.6,Medium
21571,ID-2014-59776,2014-10-01,2014-10-04,First Class,PF-19165,Philip Fox,Consumer,Depok,Yogyakarta,Indonesia,APAC,Southeast Asia,TEC-AC-10004562,Technology,Accessories,"Enermax Flash Drive, Programmable",45.6012,2,0.47000000000000003,-37.0188,4.59,High
28406,IN-2013-33883,2013-09-12,2013-09-15,Second Class,SD-20485,Shirley Daniels,Home Office,Bandung,Jawa Barat,Indonesia,APAC,Southeast Asia,OFF-PA-10000344,Office Supplies,Paper,"SanDisk Memo Slips, 8.5 x 11",78.35520000000001,7,0.47000000000000003,4.435199999999995,4.59,Medium
26090,ID-2011-38699,2011-11-07,2011-11-08,First Class,JH-15985,Joseph Holt,Consumer,Jakarta,Jakarta,Indonesia,APAC,Southeast Asia,OFF-FA-10004447,Office Supplies,Fasteners,"Advantus Rubber Bands, Metal",17.712600000000002,2,0.47000000000000003,-4.727400000000001,4.58,High
26258,IN-2014-29900,2014-05-14,2014-05-18,Standard Class,SM-20950,Suzanne McNair,Corporate,Semarang,Jawa Tengah,Indonesia,APAC,Southeast Asia,OFF-ST-10003159,Office Supplies,Storage,"Smead Trays, Single Width",120.78989999999999,3,0.17,1.449900000000003,4.58,Medium
